Customer_ID,Recency,Frequency,Monetary
CUST03879,431,1,859.09
CUST03880,1621,1,231.93
CUST03881,676,1,358.94
CUST03882,376,1,365.3
CUST03883,1603,1,491.23
CUST03884,530,1,751.77
CUST03885,957,1,920.69
CUST03886,798,1,700.75
CUST03887,1198,1,704.98
CUST03888,728,1,21.42
CUST03889,594,1,669.26
CUST03890,498,1,183.89
CUST03891,1791,1,621.76
CUST03892,727,1,909.72
CUST03893,1474,1,405.59
CUST03894,488,1,475.97
CUST03895,472,1,100.34
CUST03896,817,1,645.15
CUST03897,1685,1,652.26
CUST03898,935,1,956.39
CUST03899,1447,1,58.62
CUST03900,1118,1,101.35
CUST03901,468,1,651.68
CUST03902,1237,1,531.66
CUST03903,1737,1,279.49
CUST03904,757,1,448.69
CUST03905,728,1,644.41
CUST03906,1016,1,129.72
CUST03907,1311,1,482.13
CUST03908,618,1,707.17
CUST03909,636,1,433.59
CUST03910,1463,1,301.34
CUST03911,1757,1,85.56
CUST03912,1590,1,47.43
CUST03913,851,1,465.04
CUST03914,1367,1,610.81
CUST03915,447,1,627.74
CUST03916,1706,1,867.96
CUST03917,981,1,592.35
CUST03918,855,1,960.2
CUST03919,1280,1,369.1
CUST03920,854,1,389.83
CUST03921,965,1,395.04
CUST03922,514,1,427.06
CUST03923,546,1,550.43
CUST03924,1704,1,704.1
CUST03925,545,1,117.65
CUST03926,1101,1,339.66
CUST03927,1021,1,259.51
CUST03928,1689,1,205.48
CUST03929,478,1,82.07
CUST03930,942,1,223.2
CUST03931,1813,1,390.47
CUST03932,1175,1,926.32
CUST03933,871,1,177.91
CUST03934,1676,1,62.58
CUST03936,863,1,54.15
CUST03937,819,1,289.36
CUST03938,658,1,795.97
CUST03939,1278,1,895.09
CUST03940,730,1,503.13
CUST03941,1429,1,465.09
CUST03942,748,1,971.83
CUST03943,1723,1,369.86
CUST03944,602,1,616.23
CUST03945,1505,1,528.75
CUST03946,910,1,636.11
CUST03947,373,1,17.39
CUST03948,1617,1,617.93
CUST03949,651,1,434.53
CUST03950,1085,1,610.56
CUST03951,1565,1,932.66
CUST03952,1117,1,628.97
CUST03953,969,1,707.7
CUST03954,468,1,944.19
CUST03955,1534,1,416.7
CUST03956,1763,1,691.43
CUST03957,937,1,472.5
CUST03958,1016,1,525.49
CUST03959,911,1,719.89
CUST03960,495,1,110.82
CUST03961,508,1,878.62
CUST03962,719,1,903
CUST03963,804,1,751.58
CUST03964,1310,1,664.97
CUST03965,407,1,353.1
CUST03966,576,1,268.11
CUST03967,1652,1,340.73
CUST03968,1324,1,297.44
CUST03969,1709,1,663.58
CUST03970,855,1,875.42
CUST03971,1605,1,151
CUST03972,1692,1,223.87
CUST03973,408,1,710.95
CUST03974,947,1,589.43
CUST03975,1703,1,961.14
CUST03976,1355,1,449.68
CUST03977,741,1,255.92
CUST03978,1424,1,624.81
CUST03979,1219,1,156.6
CUST03980,1673,1,736.76
CUST03981,1452,1,306.11
CUST03982,1000,1,648.09
CUST03983,1538,1,278.47
CUST03984,466,1,127.46
CUST03985,1235,1,946.63
CUST03986,644,1,90.48
CUST03987,1394,1,750.14
CUST03988,1636,1,277.1
CUST03989,469,1,376.93
CUST03990,1133,1,421.78
CUST03991,448,1,675.65
CUST03992,1035,1,78.53
CUST03993,1578,1,590.57
CUST03994,495,1,30.52
CUST03995,491,1,535.39
CUST03996,683,1,881.48
CUST03997,1577,1,238.71
CUST03998,1483,1,795.42
CUST03999,1058,1,541.95
CUST04000,1069,1,637.81
CUST04001,1386,1,403.77
CUST04002,1195,1,991.95
CUST04003,674,1,65.47
CUST04004,1571,1,501.13
CUST04005,1008,1,907.71
CUST04006,823,1,354.13
CUST04007,612,1,304.24
CUST04008,1155,1,675.78
CUST04009,584,1,832.19
CUST04010,1246,1,135.81
CUST04011,811,1,587.17
CUST04012,605,1,409.03
CUST04013,1174,1,933.17
CUST04014,1381,1,776.65
CUST04015,786,1,782.58
CUST04016,1536,1,72.95
CUST04017,1468,1,203.15
CUST04018,1649,1,66.51
CUST04019,1340,1,382.45
CUST04020,629,1,892.79
CUST04021,1316,1,954.33
CUST04022,787,1,508.85
CUST04023,1126,1,700.26
CUST04024,679,1,961.2
CUST04025,1370,1,889.31
CUST04026,383,1,881.37
CUST04027,1084,1,192.2
CUST04028,1044,1,49.6
CUST04029,1117,1,610.28
CUST04030,1808,1,421.6
CUST04031,676,1,228.59
CUST04032,725,1,655.59
CUST04033,1205,1,191.95
CUST04034,1321,1,766.9
CUST04035,1205,1,787.69
CUST04036,516,1,516.41
CUST04037,1444,1,689.35
CUST04038,1322,1,637.83
CUST04039,1105,1,474.47
CUST04040,997,1,145.62
CUST04041,847,1,500.98
CUST04042,1125,1,602.36
CUST04043,969,1,272.93
CUST04044,506,1,782.29
CUST04045,1605,1,314.71
CUST04046,1266,1,776.86
CUST04047,1536,1,662.49
CUST04048,1321,1,680.82
CUST04049,1195,1,373.11
CUST04050,1500,1,862.46
CUST04051,846,1,344.49
CUST04052,866,1,270.22
CUST04053,1280,1,285.62
CUST04054,1694,1,926.14
CUST04055,367,1,229.16
CUST04056,1338,1,126.8
CUST04057,414,1,814.91
CUST04058,399,1,593.8
CUST04059,1740,1,886.54
CUST04060,1442,1,420.32
CUST04061,442,1,364.25
CUST04062,541,1,153.13
CUST04063,1389,1,222.8
CUST04064,1040,1,647.69
CUST04065,692,1,866.93
CUST04066,568,1,315.98
CUST04067,1323,1,46.9
CUST04068,1495,1,470.52
CUST04069,1194,1,385.09
CUST04070,1667,1,70.48
CUST04071,1205,1,25.38
CUST04072,748,1,416.15
CUST04073,1617,1,535.23
CUST04074,1089,1,387.65
CUST04075,1087,1,346.25
CUST04076,1452,1,773.4
CUST04077,1195,1,655.12
CUST04078,1377,1,323.24
CUST04079,718,1,480.83
CUST04080,1183,1,505.07
CUST04081,693,1,478.4
CUST04082,977,1,535.48
CUST04083,513,1,518.75
CUST04084,1416,1,452.29
CUST04085,1171,1,439.85
CUST04086,500,1,282.28
CUST04087,1512,1,94.96
CUST04088,1061,1,743.57
CUST04089,1616,1,408.48
CUST04090,1627,1,128.37
CUST04091,1072,1,862.82
CUST04093,1735,1,777.13
CUST04094,1402,1,699.71
CUST04095,463,1,615.97
CUST04096,1745,1,81.26
CUST04097,982,1,371.67
CUST04098,1347,1,575.16
CUST04099,1681,1,953.72
CUST04100,893,1,86.66
CUST04101,985,1,146.98
CUST04102,1466,1,225.07
CUST04103,1611,1,173.97
CUST04104,1052,1,761.86
CUST04105,505,1,573.07
CUST04106,1271,1,291.43
CUST04107,875,1,113.73
CUST04108,1377,1,184.7
CUST04109,674,1,373.04
CUST04110,1130,1,982.48
CUST04111,378,1,612.43
CUST04112,1287,1,257.16
CUST04114,793,1,352.46
CUST04115,646,1,596.45
CUST04116,1243,1,409.12
CUST04117,1013,1,801.08
CUST04118,1192,1,215.96
CUST04119,399,1,941.33
CUST04120,1546,1,818.02
CUST04121,399,1,931.16
CUST04122,1243,1,435.44
CUST04123,1149,1,44.92
CUST04124,969,1,490.38
CUST04125,620,1,562.15
CUST04126,1097,1,356.03
CUST04127,1154,1,625.54
CUST04128,934,1,797.07
CUST04129,1362,1,123.22
CUST04130,375,1,46.34
CUST04131,1303,1,213.58
CUST04132,482,1,133.16
CUST04133,1177,1,658.97
CUST04134,459,1,107.73
CUST04135,498,1,72.65
CUST04136,1671,1,509.76
CUST04137,526,1,344.21
CUST04138,1328,1,465.72
CUST04139,500,1,192.26
CUST04140,1584,1,719.63
CUST04141,1507,1,614.72
CUST04142,651,1,602.65
CUST04143,711,1,779.28
CUST04144,635,1,621.63
CUST04145,1557,1,932.2
CUST04146,1750,1,137.65
CUST04147,788,1,364.77
CUST04148,719,1,666.64
CUST04149,1559,1,216.24
CUST04150,1084,1,420.71
CUST04151,1598,1,55.68
CUST04152,1528,1,902.48
CUST04153,1745,1,206.02
CUST04154,1656,1,165.59
CUST04155,615,1,37.55
CUST04156,998,1,78.07
CUST04157,592,1,764.34
CUST04158,981,1,370.1
CUST04159,1611,1,907.38
CUST04160,681,1,877.86
CUST04161,492,1,262.43
CUST04162,712,1,776.37
CUST04163,389,1,223.11
CUST04164,422,1,121.16
CUST04165,1517,1,34.36
CUST04166,1091,1,21.9
CUST04167,1726,1,590.92
CUST04168,1053,1,434.9
CUST04169,907,1,65.37
CUST04170,1436,1,323.97
CUST04171,1483,1,288.32
CUST04172,543,1,742.42
CUST04173,1223,1,76.03
CUST04174,996,1,975.66
CUST04175,1355,1,972.35
CUST04176,912,1,200.25
CUST04177,799,1,943.55
CUST04178,1808,1,722.91
CUST04179,1407,1,595.4
CUST04180,778,1,658.83
CUST04181,389,1,167.76
CUST04182,1214,1,747.72
CUST04183,495,1,474.67
CUST04184,1256,1,655.91
CUST04185,1556,1,171
CUST04186,713,1,547.14
CUST04187,761,1,727.82
CUST04188,925,1,776.64
CUST04189,794,1,704.56
CUST04190,1149,1,450.2
CUST04191,368,1,201.74
CUST04192,1030,1,765.51
CUST04193,416,1,960.46
CUST04194,634,1,607.6
CUST04195,1670,1,927.19
CUST04196,828,1,929.75
CUST04197,1072,1,390.23
CUST04198,689,1,794.87
CUST04199,1531,1,174.92
CUST04200,1784,1,736.47
CUST04201,1533,1,314.2
CUST04202,1030,1,946.36
CUST04203,1001,1,943.07
CUST04204,1716,1,79.24
CUST04205,436,1,390.66
CUST04206,1165,1,80.81
CUST04207,1011,1,939.16
CUST04208,869,1,638
CUST04209,1453,1,878.07
CUST04210,1300,1,914.76
CUST04211,1394,1,49.12
CUST04212,410,1,542.95
CUST04213,1787,1,419.66
CUST04214,1572,1,474.04
CUST04215,1598,1,329.24
CUST04216,1659,1,47.83
CUST04217,1560,1,572.31
CUST04218,661,1,302.08
CUST04219,652,1,84.72
CUST04220,1480,1,243.58
CUST04221,1402,1,284.1
CUST04222,1751,1,835.72
CUST04223,433,1,490.54
CUST04224,1225,1,676.34
CUST04225,1310,1,141.24
CUST04226,1414,1,863.33
CUST04227,881,1,308.18
CUST04228,1474,1,39.13
CUST04229,1692,1,112.81
CUST04230,1424,1,417.39
CUST04231,734,1,960.48
CUST04232,1269,1,233.93
CUST04233,1625,1,973.63
CUST04234,1221,1,447.24
CUST04235,1715,1,711.78
CUST04236,481,1,354.78
CUST04237,1610,1,591.62
CUST04238,546,1,729.25
CUST04239,1247,1,732.37
CUST04240,970,1,932.22
CUST04241,1529,1,842.14
CUST04242,952,1,38.63
CUST04243,708,1,36.48
CUST04244,457,1,432.49
CUST04245,1733,1,294.73
CUST04246,1261,1,316.84
CUST04247,910,1,134.39
CUST04248,685,1,464.94
CUST04249,1113,1,901.92
CUST04250,1024,1,197.38
CUST04251,1098,1,138.97
CUST04252,903,1,763.9
CUST04253,974,1,681.28
CUST04254,465,1,945.42
CUST04255,641,1,546.24
CUST04256,579,1,302.65
CUST04257,799,1,540.51
CUST04258,1075,1,779.19
CUST04259,1265,1,958.63
CUST04260,640,1,89.27
CUST04261,971,1,222.42
CUST04262,550,1,387.42
CUST04263,1715,1,115.03
CUST04264,1775,1,501.16
CUST04265,1725,1,750.52
CUST04266,1175,1,330.84
CUST04267,555,1,123.63
CUST04268,1367,1,33.76
CUST04269,1484,1,483.69
CUST04270,963,1,373.42
CUST04271,1205,1,497.29
CUST04272,1655,1,480.93
CUST04273,1771,1,134.6
CUST04274,1501,1,498.69
CUST04275,1018,1,619.81
CUST04276,460,1,119.13
CUST04277,1095,1,846.67
CUST04278,934,1,970.54
CUST04279,1779,1,326.02
CUST04280,1732,1,963.14
CUST04281,622,1,524.04
CUST04282,1796,1,916.73
CUST04283,1343,1,739.88
CUST04284,1223,1,621.24
CUST04285,1544,1,789.04
CUST04286,1384,1,102.79
CUST04287,1239,1,236.1
CUST04288,1498,1,218.02
CUST04289,708,1,73.88
CUST04290,745,1,770.45
CUST04291,1337,1,532.37
CUST04292,556,1,50.75
CUST04293,1032,1,731.75
CUST04294,1083,1,627.5
CUST04295,1486,1,233.47
CUST04296,1070,1,884.41
CUST04297,1768,1,773.61
CUST04298,1404,1,631.36
CUST04299,475,1,483.83
CUST04300,1706,1,354.45
CUST04301,859,1,807.98
CUST04302,450,1,507.66
CUST04303,1822,1,882.45
CUST04304,1517,1,860.6
CUST04305,712,1,971.22
CUST04306,1090,1,432.8
CUST04307,1789,1,83.38
CUST04308,1653,1,353.65
CUST04309,1337,1,865.81
CUST04310,905,1,245.19
CUST04311,1477,1,948.78
CUST04312,1542,1,636.88
CUST04313,1543,1,705.44
CUST04314,573,1,506.04
CUST04315,673,1,891.19
CUST04316,631,1,333.23
CUST04317,603,1,665.45
CUST04318,415,1,661.29
CUST04319,1364,1,80.07
CUST04320,1781,1,790.01
CUST04321,1410,1,857.84
CUST04322,1085,1,456.53
CUST04323,1128,1,470.21
CUST04324,1704,1,872.17
CUST04325,965,1,294.2
CUST04326,629,1,918.95
CUST04327,1563,1,791.64
CUST04328,1691,1,666.2
CUST04329,1179,1,373.46
CUST04330,1453,1,509.2
CUST04331,1484,1,635.78
CUST04332,387,1,208.98
CUST04333,1244,1,639.64
CUST04334,1209,1,403.77
CUST04335,1352,1,766.22
CUST04336,381,1,975.42
CUST04337,582,1,215.81
CUST04338,1463,1,822.89
CUST04339,1818,1,290.09
CUST04340,1735,1,495.99
CUST04341,1034,1,274.48
CUST04342,1490,1,382.94
CUST04343,1779,1,565.86
CUST04344,1715,1,943.08
CUST04345,1759,1,516.61
CUST04346,759,1,418.49
CUST04347,877,1,630.46
CUST04348,1632,1,467.76
CUST04349,849,1,685.45
CUST04350,636,1,956.94
CUST04351,998,1,770.78
CUST04352,1493,1,607.21
CUST04353,961,1,333.11
CUST04354,989,1,255.87
CUST04355,1689,1,188.49
CUST04356,808,1,142.35
CUST04357,1577,1,731.12
CUST04358,1174,1,935.73
CUST04359,926,1,962.12
CUST04360,1669,1,324.9
CUST04361,1250,1,449.95
CUST04362,852,1,518.21
CUST04363,1730,1,525.29
CUST04364,511,1,795.25
CUST04365,1306,1,816.98
CUST04366,1613,1,122.43
CUST04367,1788,1,300.81
CUST04368,1013,1,83.17
CUST04369,1818,1,941.13
CUST04370,1255,1,708.72
CUST04371,683,1,317.77
CUST04372,1797,1,476.27
CUST04373,1327,1,674.96
CUST04374,1676,1,280.3
CUST04375,845,1,118.31
CUST04376,1611,1,591.03
CUST04377,1700,1,370.57
CUST04378,519,1,751.02
CUST04379,1235,1,490.88
CUST04380,920,1,417.74
CUST04381,446,1,806.1
CUST04382,487,1,197.07
CUST04383,1675,1,364.55
CUST04384,1621,1,87.09
CUST04385,748,1,735.09
CUST04386,992,1,763.99
CUST04387,1245,1,428.01
CUST04388,1210,1,520.71
CUST04389,934,1,746.22
CUST04390,1326,1,562.58
CUST04391,692,1,795.54
CUST04392,1601,1,850.57
CUST04393,1149,1,118.01
CUST04394,946,1,438.23
CUST04395,776,1,847.35
CUST04396,758,1,296.28
CUST04397,679,1,658.51
CUST04398,920,1,589.47
CUST04399,1529,1,485.42
CUST04400,1103,1,426.66
CUST04401,1484,1,602.72
CUST04402,1439,1,197.02
CUST04403,1801,1,790.1
CUST04404,388,1,543.15
CUST04405,1403,1,268.51
CUST04406,1679,1,679.87
CUST04407,1615,1,400.75
CUST04408,579,1,406.19
CUST04409,1104,1,253.22
CUST04410,1158,1,938.49
CUST04411,1392,1,488.87
CUST04412,1502,1,767.65
CUST04413,1576,1,272.47
CUST04414,1047,1,884.53
CUST04415,586,1,232.75
CUST04416,958,1,224.84
CUST04417,1401,1,713.06
CUST04418,754,1,832.66
CUST04419,658,1,167.91
CUST04420,1186,1,699.81
CUST04421,960,1,749.86
CUST04422,556,1,825.73
CUST04423,1511,1,548.05
CUST04424,1079,1,83.25
CUST04425,1595,1,150.06
CUST04426,1407,1,128.63
CUST04427,1583,1,289.07
CUST04428,525,1,708
CUST04429,566,1,780.58
CUST04430,1245,1,171.69
CUST04431,382,1,256.69
CUST04432,576,1,569.11
CUST04433,887,1,46.42
CUST04434,1790,1,550.78
CUST04435,1564,1,52.64
CUST04436,442,1,979.79
CUST04437,1570,1,547.67
CUST04438,537,1,284.56
CUST04439,1467,1,644.19
CUST04440,1188,1,268.39
CUST04441,1243,1,939.83
CUST04442,1284,1,230.92
CUST04443,689,1,557.06
CUST04444,1147,1,368.33
CUST04445,1256,1,911.7
CUST04446,1221,1,112.71
CUST04447,652,1,407.27
CUST04448,446,1,483.58
CUST04449,976,1,312.76
CUST04450,405,1,864.4
CUST04451,371,1,573.41
CUST04452,653,1,570.33
CUST04453,1561,1,747.59
CUST04454,1705,1,392.83
CUST04455,1600,1,615.07
CUST04456,1443,1,797.46
CUST04457,1309,1,647.92
CUST04458,821,1,748.92
CUST04459,1173,1,68.16
CUST04460,1495,1,500.2
CUST04461,1519,1,275.46
CUST04462,940,1,966.79
CUST04463,459,1,338.53
CUST04464,1241,1,645.81
CUST04465,1762,1,145.06
CUST04466,1281,1,307.27
CUST04467,1758,1,792.93
CUST04468,1664,1,161.84
CUST04469,1721,1,730.68
CUST04470,800,1,573.75
CUST04471,1730,1,617.18
CUST04472,1225,1,270.31
CUST04473,1811,1,889.09
CUST04474,1288,1,545.05
CUST04475,582,1,718.5
CUST04476,719,1,535.19
CUST04477,754,1,146.94
CUST04478,762,1,364.32
CUST04479,1243,1,743.28
CUST04480,1724,1,657.85
CUST04481,948,1,813.84
CUST04482,1701,1,609.64
CUST04483,432,1,382.35
CUST04484,1338,1,229.01
CUST04485,1408,1,480.4
CUST04486,1814,1,758.75
CUST04487,1083,1,492.9
CUST04488,1806,1,264.58
CUST04489,1236,1,961.56
CUST04490,574,1,103.03
CUST04491,908,1,595.22
CUST04492,1413,1,547.69
CUST04493,598,1,206.41
CUST04494,483,1,23.89
CUST04495,421,1,125.13
CUST04496,1780,1,701.03
CUST04497,710,1,488.25
CUST04498,1745,1,449
CUST04499,1636,1,589.34
CUST04500,1676,1,397.22
CUST04501,1743,1,724.17
CUST04502,471,1,96.83
CUST04503,804,1,258.75
CUST04504,746,1,853.86
CUST04505,891,1,146.7
CUST04506,1160,1,428.6
CUST04507,762,1,634.29
CUST04508,1215,1,217.65
CUST04509,1359,1,93.47
CUST04510,870,1,496.83
CUST04511,1188,1,211.34
CUST04512,1814,1,224.97
CUST04513,1344,1,765.2
CUST04514,1146,1,495.24
CUST04515,1534,1,191.99
CUST04516,1373,1,199.01
CUST04517,420,1,973.59
CUST04518,1508,1,972.61
CUST04519,1729,1,588.66
CUST04520,758,1,111.42
CUST04521,1017,1,594.64
CUST04522,398,1,350.46
CUST04523,422,1,113.61
CUST04524,618,1,746.55
CUST04525,1695,1,154.28
CUST04526,971,1,930.4
CUST04527,531,1,123.81
CUST04528,897,1,592.86
CUST04529,409,1,436.95
CUST04530,868,1,96.1
CUST04531,394,1,474.09
CUST04532,1749,1,67.29
CUST04533,729,1,456.81
CUST04534,1526,1,103.39
CUST04535,1050,1,27.43
CUST04536,1007,1,231.38
CUST04537,414,1,779.58
CUST04538,882,1,754.54
CUST04539,1272,1,920.32
CUST04540,580,1,729.4
CUST04541,440,1,580.25
CUST04542,1698,1,115.09
CUST04543,1638,1,949.74
CUST04544,1021,1,783.4
CUST04545,690,1,253.88
CUST04546,367,1,17.7
CUST04547,1749,1,421.03
CUST04548,546,1,852.33
CUST04549,1619,1,205.12
CUST04550,1690,1,786.67
CUST04551,1043,1,464.27
CUST04552,894,1,82.52
CUST04553,917,1,800.24
CUST04554,587,1,527.11
CUST04555,508,1,19.31
CUST04556,1347,1,201.75
CUST04557,430,1,350.82
CUST04558,1329,1,558.09
CUST04559,1120,1,497.93
CUST04560,1505,1,510.08
CUST04561,868,1,377.05
CUST04562,1588,1,82.48
CUST04563,940,1,407.91
CUST04564,1635,1,78.87
CUST04565,605,1,595.55
CUST04566,386,1,160.77
CUST04567,466,1,125.14
CUST04568,580,1,855.35
CUST04569,759,1,611.9
CUST04570,1094,1,641.41
CUST04571,1210,1,798.19
CUST04572,1266,1,419.61
CUST04573,1625,1,517.44
CUST04574,1330,1,712.57
CUST04575,739,1,185.36
CUST04576,1511,1,395.39
CUST04577,1371,1,234.55
CUST04578,845,1,489.34
CUST04579,1388,1,913.73
CUST04581,925,1,645.31
CUST04582,527,1,761.7
CUST04583,1114,1,513.18
CUST04584,543,1,242.09
CUST04585,1687,1,29.09
CUST04586,571,1,748.5
CUST04587,837,1,457.01
CUST04588,912,1,186.85
CUST04589,659,1,601
CUST04590,501,1,352.95
CUST04591,1787,1,801.39
CUST04592,1076,1,18.18
CUST04593,1529,1,820.33
CUST04594,1563,1,850.74
CUST04595,1557,1,742.03
CUST04596,1569,1,979.71
CUST04597,1327,1,865.44
CUST04598,508,1,258.29
CUST04599,1418,1,578.91
CUST04601,995,1,188.69
CUST04602,1226,1,282.73
CUST04603,1473,1,941.21
CUST04604,1698,1,592.21
CUST04605,1701,1,956.3
CUST04606,1410,1,129.8
CUST04607,777,1,761.95
CUST04608,1221,1,552.93
CUST04609,1091,1,697.19
CUST04610,1320,1,152.34
CUST04611,674,1,639.53
CUST04612,1505,1,439.04
CUST04613,925,1,454.27
CUST04614,1083,1,954.96
CUST04615,1730,1,840.83
CUST04616,842,1,920.95
CUST04617,1294,1,766.93
CUST04618,865,1,788.87
CUST04619,843,1,216.76
CUST04620,1228,1,392.94
CUST04621,1818,1,508.51
CUST04622,1779,1,63.28
CUST04623,1288,1,545.93
CUST04624,1232,1,862.2
CUST04625,788,1,107.09
CUST04626,549,1,583.4
CUST04627,477,1,977.3
CUST04628,1082,1,380.61
CUST04629,1262,1,374.51
CUST04630,870,1,199.23
CUST04631,1139,1,303.64
CUST04632,727,1,177.41
CUST04633,1292,1,297.27
CUST04634,480,1,980.52
CUST04635,774,1,167.88
CUST04636,572,1,893.74
CUST04637,485,1,36.92
CUST04638,1087,1,870.75
CUST04639,436,1,50.42
CUST04640,1216,1,163.84
CUST04641,1456,1,132.27
CUST04642,1193,1,138.83
CUST04643,1075,1,597.63
CUST04644,1324,1,764.46
CUST04645,1381,1,323.69
CUST04646,405,1,127.64
CUST04647,1066,1,37.34
CUST04648,1033,1,916.56
CUST04649,1367,1,577.78
CUST04650,670,1,832.5
CUST04651,641,1,211.01
CUST04652,1789,1,465.69
CUST04653,1242,1,262.41
CUST04654,1217,1,172.73
CUST04655,495,1,378.19
CUST04656,1258,1,888.78
CUST04657,1486,1,669.37
CUST04658,1003,1,82.45
CUST04659,520,1,585.72
CUST04660,1202,1,861.08
CUST04661,489,1,604.6
CUST04662,1696,1,861.04
CUST04663,1816,1,26.52
CUST04664,1120,1,326.84
CUST04665,1132,1,878.13
CUST04666,486,1,828.73
CUST04667,840,1,189.4
CUST04668,463,1,915.57
CUST04669,686,1,350.55
CUST04670,1257,1,846.37
CUST04671,912,1,949.46
CUST04672,768,1,825.34
CUST04673,1620,1,511.06
CUST04674,946,1,528.53
CUST04675,1221,1,527.94
CUST04676,1538,1,436.05
CUST04677,1653,1,485.04
CUST04678,1567,1,859.16
CUST04679,1209,1,713.58
CUST04680,702,1,562.99
CUST04681,790,1,907.08
CUST04682,1197,1,667.14
CUST04683,390,1,433.28
CUST04684,887,1,708.86
CUST04685,739,1,185.22
CUST04686,1193,1,47.99
CUST04687,694,1,90.97
CUST04688,1753,1,177.16
CUST04689,464,1,332.47
CUST04690,972,1,349.19
CUST04691,382,1,606.6
CUST04692,825,1,897.48
CUST04693,1633,1,173.67
CUST04694,430,1,281.89
CUST04695,365,1,117.88
CUST04696,770,1,523.97
CUST04697,1614,1,286.36
CUST04698,1294,1,105.32
CUST04699,1775,1,772.68
CUST04700,1349,1,694.56
CUST04701,981,1,79.29
CUST04702,1025,1,466.98
CUST04703,663,1,721.29
CUST04704,1232,1,967.97
CUST04705,1439,1,527.26
CUST04706,930,1,602.04
CUST04707,1557,1,44.08
CUST04708,778,1,421.4
CUST04709,1322,1,136.56
CUST04710,1265,1,479.65
CUST04711,378,1,487.59
CUST04712,763,1,843.41
CUST04713,660,1,585
CUST04714,603,1,196.17
CUST04715,975,1,881.63
CUST04716,1333,1,957.65
CUST04717,1409,1,953.8
CUST04718,981,1,315.73
CUST04719,1309,1,255.28
CUST04720,503,1,192.57
CUST04721,764,1,333.26
CUST04722,865,1,38.66
CUST04723,800,1,784
CUST04724,1598,1,528.72
CUST04725,1672,1,538.57
CUST04726,1762,1,815.23
CUST04727,1377,1,563.45
CUST04728,488,1,672.4
CUST04729,1052,1,411.1
CUST04730,1642,1,744.04
CUST04731,1802,1,263.24
CUST04732,1531,1,99.36
CUST04733,557,1,598.39
CUST04734,702,1,270.75
CUST04735,791,1,872.2
CUST04736,1535,1,411.88
CUST04737,869,1,235.41
CUST04738,1112,1,767.85
CUST04739,1762,1,331.08
CUST04740,1455,1,874.78
CUST04741,960,1,856.97
CUST04742,958,1,459.17
CUST04743,1726,1,748.78
CUST04744,1371,1,56.85
CUST04745,462,1,247.31
CUST04746,1326,1,711.94
CUST04747,474,1,806.8
CUST04748,1502,1,702.27
CUST04749,1796,1,153.06
CUST04750,1208,1,449.89
CUST04751,1779,1,290.14
CUST04752,1802,1,686.61
CUST04753,742,1,99.73
CUST04754,1610,1,890.48
CUST04755,1501,1,222.66
CUST04756,1026,1,290.26
CUST04757,1159,1,911.92
CUST04758,1661,1,619.22
CUST04759,560,1,397.86
CUST04760,827,1,949.81
CUST04761,686,1,227.39
CUST04762,1088,1,577.88
CUST04763,1506,1,306.45
CUST04764,1753,1,608.37
CUST04765,1451,1,714.98
CUST04766,892,1,903.26
CUST04767,1331,1,425.92
CUST04768,1522,1,719.67
CUST04769,1026,1,548.93
CUST04770,1805,1,940.71
CUST04771,1695,1,596.09
CUST04772,1655,1,883.41
CUST04773,1687,1,750.06
CUST04774,714,1,270.91
CUST04775,1652,1,418.61
CUST04776,920,1,815.9
CUST04777,602,1,413.79
CUST04778,1799,1,747.29
CUST04779,1184,1,971.94
CUST04780,1388,1,86.44
CUST04781,1401,1,30.55
CUST04782,418,1,646.59
CUST04783,480,1,213.25
CUST04784,1775,1,404.7
CUST04785,1340,1,714.05
CUST04786,1532,1,502.83
CUST04787,671,1,971.16
CUST04788,626,1,929.51
CUST04789,957,1,30.7
CUST04790,1013,1,100.61
CUST04791,1210,1,62.34
CUST04792,1267,1,401.08
CUST04793,1642,1,743.51
CUST04794,913,1,622.53
CUST04795,1753,1,907.85
CUST04796,699,1,39
CUST04797,1628,1,492.93
CUST04798,524,1,594.25
CUST04799,1212,1,502.55
CUST04800,1141,1,717.76
CUST04801,673,1,942.35
CUST04802,1234,1,228.8
CUST04803,1768,1,795.06
CUST04804,500,1,754.82
CUST04805,444,1,609.63
CUST04806,446,1,243.03
CUST04808,924,1,809.29
CUST04809,725,1,788.73
CUST04810,1674,1,28.92
CUST04811,489,1,269.02
CUST04812,1065,1,159.8
CUST04813,1717,1,243.66
CUST04815,595,1,528.71
CUST04816,984,1,331.77
CUST04817,1150,1,856.54
CUST04818,1245,1,195.43
CUST04819,885,1,98.59
CUST04820,443,1,550.59
CUST04821,949,1,211.56
CUST04822,1155,1,922.62
CUST04823,953,1,13.13
CUST04824,629,1,556.2
CUST04825,1052,1,452.45
CUST04826,926,1,816.86
CUST04827,1483,1,763.05
CUST04830,1128,1,621.12
CUST04831,1581,1,903.76
CUST04832,1549,1,417.96
CUST04833,537,1,751.13
CUST04834,991,1,955.78
CUST04835,426,1,106.32
CUST04836,1804,1,880.61
CUST04837,388,1,439.44
CUST04838,524,1,446.99
CUST04839,1485,1,974.29
CUST04840,686,1,716.86
CUST04841,1627,1,448.34
CUST04842,805,1,835.59
CUST04843,583,1,565.72
CUST04844,1468,1,776.51
CUST04845,1181,1,901.79
CUST04846,1124,1,385.25
CUST04847,1163,1,336.29
